Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Phone,Education Region,Broad Classification,Classification Group
1470,FOUNTAIN COLLEGE,12 KARRI WAY,FERNDALE,WA,6148,12 KARRI WAY,FERNDALE,WA,6148,-32.03648539,115.9200109,08 9458 3555,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1398,FRANCIS JORDAN CATHOLIC SCHOOL,25 PETERBOROUGH DRIVE,CURRAMBINE,WA,6028,25 PETERBOROUGH DRIVE,CURRAMBINE,WA,6028,-31.73113849,115.7384265,08 9305 4990,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5176,FRANKLAND RIVER PRIMARY SCHOOL,1 EVANS STREET,FRANKLAND RIVER,WA,6396,C/- POST OFFICE,FRANKLAND RIVER,WA,6396,-34.36312,117.078601,08 9855 0500,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
1373,FREDERICK IRWIN ANGLICAN SCHOOL,36-66 GORDON ROAD,MANDURAH,WA,6210,36-66 GORDON ROAD,MANDURAH,WA,6210,-32.50869435,115.7530802,08 9537 0000,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1351,FREMANTLE CHRISTIAN COLLEGE,110 ROCKINGHAM ROAD,HAMILTON HILL,WA,6163,110 ROCKINGHAM ROAD,HAMILTON HILL,WA,6163,-32.0843654,115.7751984,08 9430 6635,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
4206,FREMANTLE COLLEGE,LEFROY ROAD,BEACONSFIELD,WA,6162,LEFROY ROAD,BEACONSFIELD,WA,6162,-32.06791,115.76798,08 9338 8900,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
6040,FREMANTLE LANGUAGE DEVELOPMENT CENTRE,24 WINNACOTT STREET,WILLAGEE,WA,6156,PO BOX 1031,WILLAGEE,WA,6156,-32.05149344,115.8043461,08 9312 4850,SOUTH METROPOLITAN,LANGUAGE DEVELOPMENT CENTRES,EDUCATION SUPPORT
5420,FREMANTLE PRIMARY SCHOOL,1 BRENNAN STREET,FREMANTLE,WA,6160,1 BRENNAN STREET,FREMANTLE,WA,6160,-32.05883702,115.7535353,08 9432 1400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5105,FRESHWATER BAY PRIMARY SCHOOL,CNR BAY VIEW TERRACE/PRINCESS ROADS,CLAREMONT,WA,6010,CNR BAY VIEW TERRACE/PRINCESS ROADS,CLAREMONT,WA,6010,-31.98588984,115.7823097,08 6458 7000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5180,GAIRDNER PRIMARY SCHOOL,45 GAIRDNER ROAD SOUTH,GAIRDNER,WA,6337,45 GAIRDNER ROAD SOUTH,GAIRDNER,WA,6337,-34.2108414,118.9385849,08 9836 0400,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
5181,GASCOYNE JUNCTION REMOTE COMMUNITY SCHOOL,36 GREGORY STREET,GASCOYNE JUNCTION,WA,6705,PMB 102,CARNARVON,WA,6701,-25.05320773,115.2083775,08 9943 1600,MIDWEST,Primary Schools,PRIMARY SCHOOLS
6159,GEOGRAPHE EDUCATION SUPPORT CENTRE,LOT 153 CLYDEBANK AVENUE,BUSSELTON,WA,6280,LOT 153 CLYDEBANK AVENUE,BUSSELTON,WA,6280,-33.66661113,115.3288339,08 9751 7803,SOUTH WEST,Education Support Centres,EDUCATION SUPPORT
5775,GEOGRAPHE PRIMARY SCHOOL,CLYDEBANK AVENUE,BUSSELTON,WA,6280,CLYDEBANK AVENUE,BUSSELTON,WA,6280,-33.66661113,115.3288339,08 9751 7800,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
1429,GEORGIANA MOLLOY ANGLICAN SCHOOL,2 HAWKER APPROACH,BUSSELTON,WA,6280,2 HAWKER APPROACH,BUSSELTON,WA,6280,-33.6606425,115.3815495,08 9752 5252,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
1292,GERALDTON CHRISTIAN COLLEGE,15 CEDAR CRESCENT,STRATHALBYN,WA,6530,15 CEDAR CRESCENT,STRATHALBYN,WA,6530,-28.75198509,114.6442673,08 9938 9100 ,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
1484,GERALDTON FLEXIBLE LEARNING CENTRE,15 BAYLY STREET,GERALDTON,WA,6530,15 BAYLY STREET,GERALDTON,WA,6530,-28.76770179,114.6188153,08 9965 2264,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
1403,GERALDTON GRAMMAR SCHOOL,134 GEORGE ROAD,GERALDTON,WA,6530,134 GEORGE ROAD,GERALDTON,WA,6530,-28.76195313,114.621025,08 9965 7800,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
5183,GERALDTON PRIMARY SCHOOL,75 FITZGERALD STREET,GERALDTON,WA,6530,PO BOX 7207,GERALDTON PO,WA,6531,-28.77863662,114.6080556,08 9968 1850,MIDWEST,Primary Schools,PRIMARY SCHOOLS
4163,GERALDTON SENIOR HIGH SCHOOL,CARSON TERRACE,GERALDTON,WA,6530,PMB 10100,GERALDTON PO,WA,6531,-28.78068474,114.6117092,08 9965 8400,MIDWEST,Senior High Schools,SECONDARY SCHOOLS
5540,GIBBS STREET PRIMARY SCHOOL,79-93 GIBBS STREET,EAST CANNINGTON,WA,6107,79-93 GIBBS STREET,EAST CANNINGTON,WA,6107,-32.00835874,115.9537521,08 9473 9550,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5726,GIDGEGANNUP PRIMARY SCHOOL,BUNNING ROAD,GIDGEGANNUP,WA,6083,PO BOX 119,GIDGEGANNUP,WA,6083,-31.79416905,116.1954072,08 9578 4000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4031,GILMORE COLLEGE,DARGIN PLACE,ORELIA,WA,6167,PO BOX 86,KWINANA,WA,6966,-32.238266,115.814803,08 6595 2700,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
4135,GINGIN DISTRICT HIGH SCHOOL,1 DAW STREET,GINGIN,WA,6503,1 DAW STREET,GINGIN,WA,6503,-31.34427642,115.9123687,08 9575 5300,NORTH METROPOLITAN,District High Schools,DISTRICT HIGH SCHOOLS
4110,GIRRAWHEEN SENIOR HIGH SCHOOL,39 CALVERT WAY,GIRRAWHEEN,WA,6064,39 CALVERT WAY,GIRRAWHEEN,WA,6064,-31.83648977,115.8418703,08 9247 0555,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
6011,GLADYS NEWTON SCHOOL,93 BALGA AVENUE,BALGA,WA,6061,93 BALGA AVENUE,BALGA,WA,6061,-31.85488957,115.847358,08 9413 1900,NORTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT
8367,GLEN FORREST COMMUNITY KINDERGARTEN,47A MARNIE ROAD,GLEN FORREST,WA,6071,47A MARNIE ROAD,GLEN FORREST,WA,6071,-31.90683334,116.1023159,08 9298 9250,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS
5186,GLEN FORREST PRIMARY SCHOOL,TILLBROOK STREET,GLEN FORREST,WA,6071,TILLBROOK STREET,GLEN FORREST,WA,6071,-31.91537475,116.100319,08 9298 6200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5769,GLEN HUON PRIMARY SCHOOL,MONASH BOULEVARD,EATON,WA,6232,MONASH BOULEVARD,EATON,WA,6232,-33.31523808,115.7261548,08 9796 7500,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
5655,GLENCOE PRIMARY SCHOOL,GLENCOE PARADE,HALLS HEAD,WA,6210,GLENCOE PARADE,HALLS HEAD,WA,6210,-32.54229018,115.7041404,08 9586 6800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5534,GLENDALE PRIMARY SCHOOL,21 GLENDALE AVENUE,HAMERSLEY,WA,6022,21 GLENDALE AVENUE,HAMERSLEY,WA,6022,-31.84933302,115.8076235,08 9352 2700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5630,GLENGARRY PRIMARY SCHOOL,DOVERIDGE DRIVE,DUNCRAIG,WA,6023,25 DOVERIDGE DRIVE,DUNCRAIG,WA,6023,-31.82816781,115.7820552,08 9378 5678,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4078,GNOWANGERUP DISTRICT HIGH SCHOOL,YOUGENUP ROAD,GNOWANGERUP,WA,6335,YOUGENUP ROAD,GNOWANGERUP,WA,6335,-33.938232,118.00801,08 9827 3300,SOUTH WEST,District High Schools,DISTRICT HIGH SCHOOLS
5838,GOLDEN BAY PRIMARY SCHOOL,9 THUNDELARRA DRIVE,GOLDEN BAY,WA,6174,PO BOX 690,MANDURAH,WA,6210,-32.42313769,115.7596842,08 9583 8800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1390,GOLDEN HILL STEINER SCHOOL,222 SCOTSDALE ROAD,DENMARK,WA,6333,PO BOX 357,DENMARK,WA,6333,-34.94203668,117.3591392,08 9848 1811,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
1439,GOLDFIELDS BAPTIST COLLEGE,4 MAGUIRE STREET,KALGOORLIE,WA,6430,4 MAGUIRE STREET,KALGOORLIE,WA,6430,-30.77620533,121.4630845,08 9022 7535,GOLDFIELDS,NON-GOVT SCHOOLS,NON-GOVERNMENT
1245,GOOD SHEPHERD CATHOLIC PRIMARY SCHOOL,15 ARBUTHNOT STREET,KELMSCOTT,WA,6111,15 ARBUTHNOT STREET,KELMSCOTT,WA,6111,-32.12560377,116.0262673,08 9496 9200,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1300,GOOD SHEPHERD CATHOLIC SCHOOL,215 MORLEY DRIVE,LOCKRIDGE,WA,6054,215 MORLEY DRIVE,LOCKRIDGE,WA,6054,-31.88645235,115.9432801,08 6278 9500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5650,GOOLLELAL PRIMARY SCHOOL,30 CADOGAN STREET,KINGSLEY,WA,6026,30 CADOGAN STREET,KINGSLEY,WA,6026,-31.81486804,115.8013853,08 6207 2100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5713,GOOMALLING PRIMARY SCHOOL,65 HODDY STREET,GOOMALLING,WA,6460,PO BOX 146,GOOMALLING,WA,6460,-31.30541151,116.8289089,08 9623 7700,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
5551,GOOSEBERRY HILL PRIMARY SCHOOL,24 LEDGER ROAD,GOOSEBERRY HILL,WA,6076,24 LEDGER ROAD,GOOSEBERRY HILL,WA,6076,-31.95646856,116.05602,08 9257 4600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5192,GOSNELLS PRIMARY SCHOOL,173 HICKS STREET,GOSNELLS,WA,6110,173 HICKS STREET,GOSNELLS,WA,6110,-32.07774624,116.0035224,08 9234 6350,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4020,GOVERNOR STIRLING SENIOR HIGH SCHOOL,25 THIRD AVENUE,WOODBRIDGE,WA,6056,25 THIRD AVENUE,WOODBRIDGE,WA,6056,-31.88893826,115.9888056,08 6274 0300,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
1371,GRACE CHRISTIAN SCHOOL,22 VITTORIA ROAD,BUNBURY,WA,6230,22 VITTORIA ROAD,BUNBURY,WA,6230,-33.33832794,115.6810759,08 9726 4200,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
5861,GRANDIS PRIMARY SCHOOL,220 GRANDIS BOULEVARD,BANKSIA GROVE,WA,6031,220 GRANDIS BOULEVARD,BANKSIA GROVE,WA,6031,-31.693914,115.807747,08 9233 6500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1431,GREAT SOUTHERN GRAMMAR SCHOOL,244 NANARUP ROAD,LOWER KALGAN,WA,6330,244 NANARUP ROAD,LOWER KALGAN,WA,6330,-34.94755539,117.9707332,08 9844 0300,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
5195,GREENBUSHES PRIMARY SCHOOL,7 BLACKWOOD ROAD,GREENBUSHES,WA,6254,7 BLACKWOOD ROAD,GREENBUSHES,WA,6254,-33.85097107,116.0594122,08 9782 5950,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
5708,GREENFIELDS PRIMARY SCHOOL,9 ZAMBESI DRIVE,GREENFIELDS,WA,6210,9 ZAMBESI DRIVE,GREENFIELDS,WA,6210,-32.53397367,115.7509389,08 9586 0600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5196,GREENMOUNT PRIMARY SCHOOL,50-68 INNAMINCKA ROAD,GREENMOUNT,WA,6056,50-68 INNAMINCKA ROAD,GREENMOUNT,WA,6056,-31.89659298,116.0474336,08 9257 0600,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4122,GREENWOOD COLLEGE,79 COOLIBAH DRIVE,GREENWOOD,WA,6024,79 COOLIBAH DRIVE,GREENWOOD,WA,6024,-31.82628484,115.7914439,08 9235 4300,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
5818,GREENWOOD PRIMARY SCHOOL,12 MERIVALE WAY,GREENWOOD,WA,6024,12 MERIVALE WAY,GREENWOOD,WA,6024,-31.82890115,115.8090201,08 9352 2750,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5623,GROVELANDS PRIMARY SCHOOL,14 GROVELANDS DRIVE,CAMILLO,WA,6111,14 GROVELANDS DRIVE,CAMILLO,WA,6111,-32.12023725,115.9990409,08 9496 9000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1074,GUILDFORD GRAMMAR SCHOOL,11 TERRACE ROAD,GUILDFORD,WA,6055,11 TERRACE ROAD,GUILDFORD,WA,6055,-31.894036,115.981892,08 9377 9222,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5197,GUILDFORD PRIMARY SCHOOL,125 HELENA STREET,GUILDFORD,WA,6055,125 HELENA STREET,GUILDFORD,WA,6055,-31.90233645,115.9678061,08 6216 1200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
6075,GWYNNE PARK EDUCATION SUPPORT CENTRE,TIJUANA ROAD,ARMADALE,WA,6112,TIJUANA ROAD,ARMADALE,WA,6112,-32.1618132,115.999196,08 9391 4050,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT
5615,GWYNNE PARK PRIMARY SCHOOL,TIJUANA ROAD,ARMADALE,WA,6112,TIJUANA ROAD,ARMADALE,WA,6112,-32.1618132,115.999196,08 9391 4000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1193,HALE SCHOOL,160 HALE ROAD,WEMBLEY DOWNS,WA,6019,160 HALE ROAD,WEMBLEY DOWNS,WA,6019,-31.91232249,115.7837828,08 9347 9777,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5678,HALIDON PRIMARY SCHOOL,38 HALIDON STREET,KINGSLEY,WA,6026,38 HALIDON STREET,KINGSLEY,WA,6026,-31.80783809,115.801427,08 6207 2500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4145,HALLS CREEK DISTRICT HIGH SCHOOL,THOMAS STREET,HALLS CREEK,WA,6770,PO BOX 117,HALLS CREEK,WA,6770,-18.22567554,127.669356,08 9171 5555,KIMBERLEY,District High Schools,DISTRICT HIGH SCHOOLS
4166,HALLS HEAD COLLEGE,1 CASUARINA DRIVE,HALLS HEAD,WA,6210,1 CASUARINA DRIVE,HALLS HEAD,WA,6210,-32.55444963,115.6942404,08 9581 0600,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
6155,HALLS HEAD COLLEGE EDUCATION SUPPORT CENTRE,CASUARINA DRIVE,HALLS HEAD,WA,6210,CASUARINA DRIVE,HALLS HEAD,WA,6210,-32.55444963,115.6942404,08 9581 0613,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT
5738,HALLS HEAD PRIMARY SCHOOL,21 OLEANDER PLACE,HALLS HEAD,WA,6210,21 OLEANDER PLACE,HALLS HEAD,WA,6210,-32.55019839,115.6949747,08 9584 6900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1475,HAMMOND PARK CATHOLIC PRIMARY SCHOOL,25 WOODROW AVE,HAMMOND PARK,WA,6164,25 WOODROW AVE,HAMMOND PARK,WA,6164,-32.17296139,115.8487346,08 6595 6100,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5823,HAMMOND PARK PRIMARY SCHOOL,10 EUCALYPTUS DRIVE,HAMMOND PARK,WA,6164,10 EUCALYPTUS DRIVE,HAMMOND PARK,WA,6164,-32.16737931,115.8435325,08 9494 3200,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4210,HAMMOND PARK SECONDARY COLLEGE,55 IRVINE PARADE,HAMMOND PARK,WA,6164,55 IRVINE PARADE,HAMMOND PARK,WA,6164,-32.172219,115.850504,08 9395 3800,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
5202,HAMPTON PARK PRIMARY SCHOOL,1 PAINE ROAD,MORLEY,WA,6062,1 PAINE ROAD,MORLEY,WA,6062,-31.886679,115.916552,08 9413 4200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4022,HAMPTON SENIOR HIGH SCHOOL,MORLEY DRIVE EAST,MORLEY,WA,6062,MORLEY DRIVE EAST,MORLEY,WA,6943,-31.89085713,115.92693,08 6235 7100,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
5727,HANNANS PRIMARY SCHOOL,2A NANKIVILLE ROAD,KALGOORLIE,WA,6430,2A NANKIVILLE ROAD,KALGOORLIE,WA,6430,-30.72499605,121.4518583,08 9068 5300,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS
5785,HARMONY PRIMARY SCHOOL,60 AURORA DRIVE,ATWELL,WA,6164,60 AURORA DRIVE,ATWELL,WA,6164,-32.15122168,115.8645645,08 6174 6600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5842,HARRISDALE PRIMARY SCHOOL,7 FAIRHAVEN AVENUE,HARRISDALE,WA,6112,7 FAIRHAVEN AVENUE,HARRISDALE,WA,6112,-32.12523245,115.9379534,08 9234 9700,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4198,HARRISDALE SENIOR HIGH SCHOOL,1 LAVERTON CRESCENT,HARRISDALE,WA,6112,1 LAVERTON CRESCENT,HARRISDALE,WA,6112,-32.127736,115.934521,08 9397 8000,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
5204,HARVEY PRIMARY SCHOOL,GIBBS STREET,HARVEY,WA,6220,PO BOX 504,HARVEY,WA,6220,-33.078014,115.895078,08 9782 3200,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
4023,HARVEY SENIOR HIGH SCHOOL,51 SOUTH WEST HIGHWAY,HARVEY,WA,6220,51 SOUTH WEST HIGHWAY,HARVEY,WA,6220,-33.08407299,115.9079627,08 9782 3800,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS
1529,HAVENPORT MSL COLLEGE,10 MERINO ENTRANCE,COCKBURN CENTRAL,WA,6164,10 MERINO ENTRANCE,COCKBURN CENTRAL,WA,6164,-32.11824521,115.8384621,08 6189 3521,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5658,HAWKER PARK PRIMARY SCHOOL,47 HAWKER AVENUE,WARWICK,WA,6024,47 HAWKER AVENUE,WARWICK,WA,6024,-31.84054196,115.7974927,08 9422 2000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
8111,HAZEL ORME COMMUNITY KINDERGARTEN,96 SAMSON STREET,WHITE GUM VALLEY,WA,6162,96 SAMSON STREET,WHITE GUM VALLEY,WA,6162,-32.06190042,115.7698562,08 9335 2857,SOUTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS
5632,HEATHRIDGE PRIMARY SCHOOL,55 CHANNEL DRIVE,HEATHRIDGE,WA,6027,55 CHANNEL DRIVE,HEATHRIDGE,WA,6027,-31.76034748,115.7606344,08 9233 8950,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4053,HEDLAND SENIOR HIGH SCHOOL,78 HAMILTON ROAD,SOUTH HEDLAND,WA,6722,PO BOX 2609,SOUTH HEDLAND,WA,6722,-20.39878872,118.598616,08 9158 1900,PILBARA,Senior High Schools,SECONDARY SCHOOLS
1055,HELENA COLLEGE,52 BILGOMAN ROAD,GLEN FORREST,WA,6071,52 BILGOMAN ROAD,GLEN FORREST,WA,6071,-31.90747,116.09144,08 9298 9100,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1522,HELENA RIVER STEINER SCHOOL,39 SPRING PARK ROAD,MIDLAND,WA,6056,39 SPRING PARK ROAD,MIDLAND,WA,6056,-31.88699664,116.0008624,08 9374 0230,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5205,HELENA VALLEY PRIMARY SCHOOL,3700 HELENA VALLEY ROAD,HELENA VALLEY,WA,6056,3700 HELENA VALLEY ROAD,HELENA VALLEY,WA,6056,-31.92484077,116.0486524,08 9257 4650,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5875,HENLEY BROOK PRIMARY SCHOOL,PARK STREET,HENLEY BROOK,WA,6055,PARK STREET,HENLEY BROOK,WA,6055,-31.812157,115.967764,08 6296 8500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1509,HENSMAN STREET ELEMENTARY,46 HENSMAN STREET,SOUTH PERTH,WA,6151,46 HENSMAN STREET,SOUTH PERTH,WA,6151,-31.98447619,115.8628084,08 9474 9066,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1469,HERITAGE COLLEGE PERTH,339 HAWTIN ROAD,FORRESTFIELD,WA,6058,339 HAWTIN ROAD,FORRESTFIELD,WA,6058,-31.98220269,116.0196448,08 9453 1833,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5206,HERNE HILL PRIMARY SCHOOL,60 ARGYLE STREET,HERNE HILL,WA,6056,60 ARGYLE STREET,HERNE HILL,WA,6056,-31.82980018,116.0237174,08 6296 8200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5208,HIGH WYCOMBE PRIMARY SCHOOL,60 NEWBURN ROAD,HIGH WYCOMBE,WA,6057,60 NEWBURN ROAD,HIGH WYCOMBE,WA,6057,-31.94106632,116.0021322,08 6228 7500,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5207,HIGHGATE PRIMARY SCHOOL,147 LINCOLN STREET,HIGHGATE,WA,6003,147 LINCOLN STREET,HIGHGATE,WA,6003,-31.94074584,115.8662509,08 9253 2700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
8113,HILLARYS COMMUNITY KINDERGARTEN,137 BROADBEACH BOULEVARD,HILLARYS,WA,6025,137 BROADBEACH BOULEVARD,HILLARYS,WA,6025,-31.80813401,115.7364507,08 9401 3296,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS
5564,HILLARYS PRIMARY SCHOOL,75 LYMBURNER DRIVE,HILLARYS,WA,6025,75 LYMBURNER DRIVE,HILLARYS,WA,6025,-31.81329166,115.7525641,08 9306 0550,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5209,HILLCREST PRIMARY SCHOOL,2 BAY VIEW STREET,BAYSWATER,WA,6053,2 BAY VIEW STREET,BAYSWATER,WA,6053,-31.90983465,115.9030701,08 9238 1000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5573,HILLMAN PRIMARY SCHOOL,35 UNNARO STREET,HILLMAN,WA,6168,PO BOX 2076,ROCKINGHAM DC,WA,6967,-32.28372166,115.7634602,08 9553 8300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1253,HILLSIDE CHRISTIAN COLLEGE,336 HAWTIN ROAD,FORRESTFIELD,WA,6058,336 HAWTIN ROAD,FORRESTFIELD,WA,6058,-31.97978892,116.0173602,08 9453 2644,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5211,HILTON PRIMARY SCHOOL,21 RENNIE CRESCENT NORTH,HILTON,WA,6163,21 RENNIE CRESCENT NORTH,HILTON,WA,6163,-32.06805492,115.7841355,08 6458 7900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5806,HOCKING PRIMARY SCHOOL,50 GUNGURRU AVENUE,HOCKING,WA,6065,50 GUNGURRU AVENUE,HOCKING,WA,6065,-31.76973684,115.8168776,08 6207 3150,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
6010,HOLLAND STREET SCHOOL,12 HOLLAND STREET,GERALDTON,WA,6530,PO BOX 7206,GERALDTON PO,WA,6531,-28.77996577,114.6084389,08 9923 6950,MIDWEST,Education Support Schools,EDUCATION SUPPORT
5213,HOLLYWOOD PRIMARY SCHOOL,117 MONASH AVENUE,NEDLANDS,WA,6009,117 MONASH AVENUE,NEDLANDS,WA,6009,-31.96944536,115.8072695,08 9278 6400,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1450,HOLY CROSS COLLEGE,18 STRATHMORE PARKWAY,ELLENBROOK,WA,6069,18 STRATHMORE PARKWAY,ELLENBROOK,WA,6069,-31.773097,115.973832,08 9297 7600,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1060,HOLY ROSARY SCHOOL,35 WILLIAMSTOWN ROAD,DOUBLEVIEW,WA,6018,35 WILLIAMSTOWN ROAD,DOUBLEVIEW,WA,6018,-31.90928598,115.7874998,08 9203 4500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1056,HOLY ROSARY SCHOOL,99 LOCH STREET,DERBY,WA,6728,99 LOCH STREET,DERBY,WA,6728,-17.3050183,123.6337752,08 9161 7200,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT
1040,HOLY SPIRIT SCHOOL,BROMPTON ROAD,CITY BEACH,WA,6015,BROMPTON ROAD,CITY BEACH,WA,6015,-31.91694399,115.7652403,08 9341 2551,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5850,HONEYWOOD PRIMARY SCHOOL,WINDJANA RISE,WANDI,WA,6167,WINDJANA RISE,WANDI,WA,6167,-32.1965,115.86159,08 6173 6100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1437,HOPE CHRISTIAN COLLEGE,86 GOVERNMENT ROAD,ROELANDS,WA,6226,86 GOVERNMENT ROAD,ROELANDS,WA,6226,-33.29288692,115.8278834,08 9726 3613,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
5798,HOPETOUN PRIMARY SCHOOL,BUCKIE STREET,HOPETOUN,WA,6348,PO BOX 251,HOPETOUN,WA,6348,-33.94505538,120.1288975,08 6823 1000,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS
5819,HUDSON PARK PRIMARY SCHOOL,23 ARNOS WAY,GIRRAWHEEN,WA,6064,23 ARNOS WAY,GIRRAWHEEN,WA,6064,-31.83944795,115.8373291,08 9345 6550,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
